06643a25722339d6e9d47e1625ad2319a2559072,60.2408537,25.0957875,Kekomäentie 5a,,"","Kekomäentien päästä alkava puisto on mielestäni huonosti hoidettu, samoin puiston tiet ja kasvillisuus. Puiston kalusteet ovat huonokuntoisia: ojan varrella sijaitseva penkki, pöytä ja valaisimet ovat huonokuntoiset ja pahasti töhrityt, valot ovat pensaiden peitossa ja ojassa on roskia. Lisäksi ojan reunustat ovat hoitamattomat. Toisesta levähdyspaikasta puuttuu penkki. Vesalan puiston lasten leikkipuisto on hoitamatta, kuten myös hiekkakentän kalusteet (jalkapallomaalit) ja &quot;katukoriskenttä&quot;.",open,,"",171,2015-05-07T14:53:57+03:00,2015-05-07T14:53:57+03:00,,,http://dev.hel.fi/open311-test/v1/data/330dbbf5d02bd9aba9f0aeaf0f100ea256127048
ed0cf6cadc91ab5c09b288fba766d6c7130f21d3,60.2408537,25.0957875,Kekomäentie 5a,,"","Syyssiivousta ei ole tällä alueella lainkaan tehty, vaikka kohta voi jo tulla lunta. Mielestäni Vesalan kaupunginosa on kunnossapidon osalta unohdettu. Viher- ja puistoalueet ovat Vesalan asukkaille erittäin tärkeitä, ja niiden kunnossapitoon pitäisi todella kiinnittää huomiota.",open,,"",171,2015-05-07T14:53:58+03:00,2015-05-07T14:53:58+03:00,,,http://dev.hel.fi/open311-test/v1/data/e72518602d69dacc11efb0aa36c86e4b577e1791
9c3a4f90e5e1cb63bdab2aee9cefc399ebda67e1,60.2408537,25.0957875,Kekomäentie 5a,,"","Vesalassa ei ole lainkaan koirapuistoa, ja sellaista tänne kovasti toivoisinkin. Vesalassa on koiria lähes joka toisessa asunnossa. Koirapuiston olemassaolo takaisi paremmin muiden puistoalueiden puhtauden, etenkin kun täällä on myös erittäin paljon lapsia, joille puhdas leikkiympäristö olisi tärkeä. Myös tulevana talvena olisi tärkeää pitää puistojen väylät kunnossa lapsia, nuoria ja ulkoilijoita varten, jotta liikkuminen alueella ei vaikeutuisi liikaa, vaan kaikki pääsisivät kulkemaan talvellakin puiston halki julkisille kulkuvälineille, ja puiston käyttäjät saisivat iloita siellä ulkoilusta ja viihtyisästä puistosta myös talviaikaan.",open,,"",171,2015-05-07T14:53:58+03:00,2015-05-07T14:53:58+03:00,,,
4dcce9bbc1ef4d443fcff7e2a396dfcfdbc91f99,,,,,"Torstaitesti","Testing the api",open,,"",180,2015-05-07T15:18:40+03:00,2015-05-07T15:18:40+03:00,,,
83766560d1c6cd7740fb4e9162e7d58eb9a9229f,,,palautteeni liittyy tähän paikkaan,,"otsikko","viesti",open,,"",180,2015-05-07T15:20:49+03:00,2015-05-07T15:20:49+03:00,,,
2a94396d00d61daa380bb68623ff619c53023a27,,,tämä paikka,,"otsikko","viesti",open,,"",180,2015-05-07T15:24:48+03:00,2015-05-07T15:24:48+03:00,,,http://dev.hel.fi/open311-test/v1/data/87d2a588fbcad265d7a07ce98a7297a3bddabde8
f9e5e70a8bb97825624087ecafb89ccf7a6463fc,,,,,"1 media","test",open,,"",180,2015-05-07T15:37:47+03:00,2015-05-07T15:37:47+03:00,,,http://dev.hel.fi/open311-test/v1/data/28699e727eca1f448b0251654f30147323e5b4f0
2492e48a920574f6468fe21233ffc525ddb1cd96,60.17384,24.954017,Erottaja 2,,"TEstiotsikko","Testipalaute rajapinnalta. Ei tarvitse västötå.
 uusi rivi",open,,"",172,2015-05-07T15:37:54+03:00,2015-05-07T15:37:54+03:00,,,http://dev.hel.fi/open311-test/v1/data/96be48db56ae3ab31f70a6bb0f5332dbdc89e7e5
79052dc951c1da560bec57af7034952d411affb1,,,,,"1 media","testi",open,,"",180,2015-05-07T15:39:46+03:00,2015-05-07T15:39:46+03:00,,,
390434979be4178c0133d0a636e1d91aab4d445c,,,,,"1 media","1 media test",open,,"",180,2015-05-07T15:44:50+03:00,2015-05-07T15:44:50+03:00,,,
8ba72c944c2fb393b01f2e98c05417d15dc76b54,,,,,"media 1","-",open,,"",180,2015-05-07T15:49:32+03:00,2015-05-07T15:49:32+03:00,,,
8d7fba6a1520c840ddfaa9e02814561c296eeaed,,,this place,,"title","message

Yhteystietoni
name
phone
email
address zipcode postoffice",open,,"",180,2015-05-08T13:39:02+03:00,2015-05-08T13:39:02+03:00,,,http://dev.hel.fi/open311-test/v1/data/57b845db437e8749216b88d7c404ce6e1d6ec5ec
5c8c8e2c610f6928c4ca73fde51b48dd2f7454e6,,,hel,,"title","message",open,,"",180,2015-05-08T13:41:02+03:00,2015-05-08T13:41:02+03:00,,,http://dev.hel.fi/open311-test/v1/data/7c61d057f0ca754e6433ebae5d87405a9f352503
dba19da4c97252b2da9a1c0637a1eaafa7177d82,,,dev.hel,,"title","2 attachments

Yhteystietoni
name
phone
email@email.em
address zipcode postoffice",open,,"",180,2015-05-08T13:42:27+03:00,2015-05-08T13:42:27+03:00,,,http://dev.hel.fi/open311-test/v1/data/cb52996c64d31bf34bbbc9dde096c4f7e49c9a68
fd339da27bea27f64559c9ec32e7b3662aa3cb8c,,,city hall,,"title","message",open,,"",180,2015-05-08T14:19:19+03:00,2015-05-08T14:19:19+03:00,,,
